242	-3.96044	-3.96044	-3.96045	1.58276
243	-3.96249	-3.96249	-3.9625	1.58054
244	-3.96454	-3.96454	-3.96455	1.57833
245	-3.96658	-3.96658	-3.96658	1.57613
246	-3.9686	-3.9686	-3.96861	1.57393
247	-3.97062	-3.97062	-3.97063	1.57174
248	-3.97263	-3.97263	-3.97264	1.56957
249	-3.97464	-3.97464	-3.97464	1.5674
250	-3.97663	-3.97663	-3.97664	1.56523
251	-3.97862	-3.97862	-3.97863	1.56308
252	-3.98059	-3.9806	-3.9806	1.56093
253	-3.98256	-3.98257	-3.98257	1.5588
254	-3.98453	-3.98453	-3.98453	1.55667
255	-3.98648	-3.98648	-3.98649	1.55454
256	-3.98843	-3.98843	-3.98843	1.55243
257	-3.99036	-3.99036	-3.99037	1.55032
258	-3.99229	-3.99229	-3.9923	1.54822
259	-3.99422	-3.99422	-3.99422	1.54613
260	-3.99613	-3.99613	-3.99614	1.54404
261	-3.99804	-3.99804	-3.99805	1.54197
262	-3.99994	-3.99994	-3.99995	1.5399
263	-4.00183	-4.00183	-4.00184	1.53783
264	-4.00371	-4.00371	-4.00372	1.53578
265	-4.00559	-4.00559	-4.0056	1.53373
266	-4.00746	-4.00746	-4.00747	1.53169
267	-4.00932	-4.00932	-4.00933	1.52966
268	-4.01118	-4.01118	-4.01118	1.52763
269	-4.01302	-4.01302	-4.01303	1.52561
270	-4.01486	-4.01486	-4.01487	1.5236
271	-4.0167	-4.0167	-4.01671	1.52159
272	-4.01852	-4.01852	-4.01853	1.51959
273	-4.02034	-4.02034	-4.02035	1.5176
274	-4.02215	-4.02215	-4.02216	1.51561
275	-4.02396	-4.02396	-4.02397	1.51364
276	-4.02576	-4.02576	-4.02576	1.51166
277	-4.02755	-4.02755	-4.02756	1.5097
278	-4.02933	-4.02933	-4.02934	1.50774
279	-4.03111	-4.03111	-4.03112	1.50579
280	-4.03288	-4.03288	-4.03289	1.50384
281	-4.03464	-4.03464	-4.03465	1.5019
282	-4.0364	-4.0364	-4.03641	1.49997
283	-4.03815	-4.03815	-4.03816	1.49805
284	-4.0399	-4.0399	-4.0399	1.49613
285	-4.04163	-4.04163	-4.04164	1.49421
286	-4.04336	-4.04336	-4.04337	1.4923
287	-4.04509	-4.04509	-4.0451	1.4904
288	-4.04681	-4.04681	-4.04681	1.48851
289	-4.04852	-4.04852	-4.04853	1.48662
290	-4.05022	-4.05022	-4.05023	1.48474
291	-4.05192	-4.05192	-4.05193	1.48286
292	-4.05361	-4.05361	-4.05362	1.48099
293	-4.0553	-4.0553	-4.05531	1.47913
294	-4.05698	-4.05698	-4.05699	1.47727
295	-4.05866	-4.05866	-4.05866	1.47542
296	-4.06032	-4.06032	-4.06033	1.47357
297	-4.06198	-4.06199	-4.06199	1.47173
298	-4.06364	-4.06364	-4.06365	1.46989
299	-4.06529	-4.06529	-4.0653	1.46807
300	-4.06693	-4.06693	-4.06694	1.46624
301	-4.06857	-4.06857	-4.06858	1.46442
302	-4.0702	-4.0702	-4.07021	1.46261
303	-4.07183	-4.07183	-4.07184	1.46081
304	-4.07345	-4.07345	-4.07346	1.45901
305	-4.07506	-4.07506	-4.07507	1.45721
306	-4.07667	-4.07667	-4.07668	1.45542
307	-4.07827	-4.07827	-4.07828	1.45364
308	-4.07987	-4.07987	-4.07988	1.45186
309	-4.08146	-4.08146	-4.08147	1.45009
310	-4.08305	-4.08305	-4.08306	1.44832
311	-4.08463	-4.08463	-4.08464	1.44656
312	-4.0862	-4.0862	-4.08621	1.4448
313	-4.08777	-4.08777	-4.08778	1.44305
314	-4.08933	-4.08933	-4.08934	1.4413
315	-4.09089	-4.09089	-4.0909	1.43956
316	-4.09244	-4.09244	-4.09245	1.43783
317	-4.09399	-4.09399	-4.094	1.4361
318	-4.09553	-4.09553	-4.09554	1.43437
319	-4.09707	-4.09707	-4.09708	1.43266
320	-4.0986	-4.0986	-4.09861	1.43094
321	-4.10012	-4.10012	-4.10013	1.42923
322	-4.10164	-4.10164	-4.10165	1.42753
323	-4.10316	-4.10316	-4.10317	1.42583
324	-4.10467	-4.10467	-4.10467	1.42413
325	-4.10617	-4.10617	-4.10618	1.42245
326	-4.10767	-4.10767	-4.10768	1.42076
327	-4.10916	-4.10916	-4.10917	1.41908
328	-4.11065	-4.11065	-4.11066	1.41741
329	-4.11213	-4.11213	-4.11214	1.41574
330	-4.11361	-4.11361	-4.11362	1.41408
331	-4.11508	-4.11508	-4.11509	1.41242
332	-4.11655	-4.11655	-4.11656	1.41076
333	-4.11802	-4.11802	-4.11802	1.40911
334	-4.11947	-4.11947	-4.11948	1.40747
