1069	0.699299	-6.28599	-0.00542691	-7.04951	0.9347	-6.47031	0.414576	-7.07413
1079	0.698895	-6.38966	-0.005393	-7.15493	0.934525	-6.5733	0.414176	-7.18
1089	0.698485	-6.49426	-0.00535855	-7.26133	0.934345	-6.6772	0.413774	-7.28685
1099	0.698068	-6.59979	-0.00532354	-7.36872	0.93416	-6.78203	0.41337	-7.39469
1109	0.697644	-6.70624	-0.00528797	-7.47708	0.933969	-6.88778	0.412963	-7.50352
1119	0.697214	-6.81362	-0.00525181	-7.58642	0.933773	-6.99445	0.412553	-7.61332
1129	0.696778	-6.92192	-0.00521505	-7.69675	0.933571	-7.10204	0.412141	-7.72411
1139	0.696335	-7.03114	-0.00517769	-7.80805	0.933364	-7.21054	0.411727	-7.83589
1149	0.695885	-7.14129	-0.00513969	-7.92034	0.933151	-7.31996	0.41131	-7.94865
1159	0.695429	-7.25235	-0.00510105	-8.03361	0.932932	-7.4303	0.410891	-8.06239
1169	0.694966	-7.36434	-0.00506176	-8.14785	0.932707	-7.54154	0.41047	-8.17711
1179	0.694496	-7.47724	-0.00502179	-8.26308	0.932477	-7.65371	0.410046	-8.29282
1189	0.69402	-7.59106	-0.00498113	-8.37928	0.932241	-7.76678	0.40962	-8.40952
1199	0.693537	-7.7058	-0.00493975	-8.49647	0.931998	-7.88076	0.409192	-8.52719
1209	0.693047	-7.82145	-0.00489765	-8.61464	0.93175	-7.99565	0.408762	-8.64585
1219	0.69255	-7.93801	-0.0048548	-8.73378	0.931496	-8.11146	0.40833	-8.7655
1229	0.692047	-8.05548	-0.00481119	-8.85391	0.931235	-8.22816	0.407896	-8.88613
1239	0.691536	-8.17387	-0.00476679	-8.97502	0.930968	-8.34578	0.407459	-9.00774
1249	0.691019	-8.29317	-0.00472158	-9.09711	0.930695	-8.4643	0.407021	-9.13033
1259	0.690495	-8.41338	-0.00467554	-9.22017	0.930416	-8.58372	0.406581	-9.25391
1269	0.689964	-8.53449	-0.00462866	-9.34422	0.93013	-8.70405	0.406139	-9.37847
1279	0.689426	-8.65651	-0.00458091	-9.46925	0.929838	-8.82528	0.405695	-9.50402
1289	0.688881	-8.77944	-0.00453226	-9.59525	0.929539	-8.9474	0.40525	-9.63054
1299	0.688329	-8.90327	-0.0044827	-9.72224	0.929234	-9.07043	0.404803	-9.75806
1309	0.68777	-9.028	-0.0044322	-9.85021	0.928922	-9.19436	0.404354	-9.88655
1319	0.687203	-9.15364	-0.00438074	-9.97916	0.928603	-9.31918	0.403904	-10.016
1329	0.68663	-9.28017	-0.00432828	-10.1091	0.928278	-9.4449	0.403452	-10.1465
1339	0.68605	-9.40761	-0.00427482	-10.24	0.927946	-9.57151	0.402999	-10.2779
1349	0.685462	-9.53594	-0.00422031	-10.3719	0.927607	-9.69902	0.402544	-10.4104
1359	0.684867	-9.66517	-0.00416474	-10.5047	0.927261	-9.82742	0.402088	-10.5438
1369	0.684265	-9.7953	-0.00410808	-10.6386	0.926908	-9.9567	0.40163	-10.6782
1379	0.683656	-9.92632	-0.0040503	-10.7734	0.926548	-10.0869	0.401171	-10.8135
1389	0.683039	-10.0582	-0.00399137	-10.9092	0.92618	-10.218	0.400711	-10.9499
1399	0.682415	-10.191	-0.00393126	-11.046	0.925806	-10.3499	0.40025	-11.0872
1409	0.681784	-10.3247	-0.00386994	-11.1838	0.925424	-10.4827	0.399788	-11.2256
1419	0.681145	-10.4593	-0.00380739	-11.3225	0.925035	-10.6165	0.399325	-11.3649
1429	0.680499	-10.5948	-0.00374357	-11.4622	0.924639	-10.7511	0.39886	-11.5051
1439	0.679846	-10.7312	-0.00367845	-11.6029	0.924235	-10.8866	0.398395	-11.6464
1449	0.679185	-10.8684	-0.003612	-11.7446	0.923823	-11.0229	0.397929	-11.7887
1459	0.678516	-11.0065	-0.00354419	-11.8873	0.923404	-11.1602	0.397462	-11.9319
1469	0.67784	-11.1455	-0.00347499	-12.0309	0.922978	-11.2983	0.396995	-12.0761
1479	0.677156	-11.2854	-0.00340435	-12.1755	0.922543	-11.4373	0.396527	-12.2213
1489	0.676465	-11.4262	-0.00333225	-12.3211	0.922101	-11.5772	0.396058	-12.3675
1499	0.675765	-11.5679	-0.00325865	-12.4677	0.921651	-11.718	0.395588	-12.5147
1509	0.675059	-11.7104	-0.00318352	-12.6153	0.921193	-11.8596	0.395118	-12.6628
1519	0.674344	-11.8538	-0.00310682	-12.7638	0.920727	-12.0021	0.394648	-12.8119
1529	0.673622	-11.9981	-0.00302852	-12.9133	0.920253	-12.1455	0.394177	-12.962
1539	0.672892	-12.1432	-0.00294857	-13.0638	0.919771	-12.2897	0.393706	-13.1131
1549	0.672154	-12.2893	-0.00286693	-13.2153	0.91928	-12.4348	0.393235	-13.2652
1559	0.671408	-12.4361	-0.00278358	-13.3677	0.918781	-12.5808	0.392763	-13.4182
1569	0.670654	-12.5839	-0.00269848	-13.5212	0.918274	-12.7276	0.392292	-13.5723
1579	0.669892	-12.7325	-0.00261157	-13.6756	0.917759	-12.8753	0.39182	-13.7273
1589	0.669122	-12.882	-0.00252282	-13.8309	0.917235	-13.0239	0.391348	-13.8833
1599	0.668344	-13.0324	-0.0024322	-13.9873	0.916702	-13.1733	0.390877	-14.0403
1609	0.667559	-13.1836	-0.00233966	-14.1447	0.916161	-13.3236	0.390405	-14.1982
1619	0.666764	-13.3357	-0.00224516	-14.303	0.915611	-13.4748	0.389934	-14.3572
1629	0.665962	-13.4887	-0.00214865	-14.4623	0.915053	-13.6268	0.389463	-14.5171
1639	0.665152	-13.6425	-0.0020501	-14.6225	0.914485	-13.7796	0.388992	-14.678
1649	0.664333	-13.7971	-0.00194946	-14.7838	0.913909	-13.9333	0.388522	-14.8398
1659	0.663506	-13.9527	-0.00184668	-14.946	0.913324	-14.0879	0.388053	-15.0027
1669	0.662671	-14.109	-0.00174173	-15.1092	0.91273	-14.2433	0.387583	-15.1665
1679	0.661827	-14.2663	-0.00163456	-15.2734	0.912126	-14.3996	0.387115	-15.3314
1689	0.660975	-14.4244	-0.00152512	-15.4386	0.911514	-14.5567	0.386647	-15.4972
1699	0.660114	-14.5833	-0.00141337	-15.6047	0.910892	-14.7146	0.38618	-15.6639
1709	0.659245	-14.7431	-0.00129926	-15.7719	0.910261	-14.8734	0.385714	-15.8317
1719	0.658367	-14.9037	-0.00118274	-15.94	0.90962	-15.0331	0.385248	-16.0004
1729	0.657481	-15.0652	-0.00106377	-16.109	0.90897	-15.1936	0.384784	-16.1701
1739	0.656586	-15.2275	-0.000942304	-16.2791	0.908311	-15.3549	0.38432	-16.3408
1749	0.655683	-15.3907	-0.000818288	-16.4501	0.907642	-15.5171	0.383858	-16.5125
1759	0.65477	-15.5547	-0.000691677	-16.6221	0.906963	-15.6801	0.383397	-16.6852
1769	0.653849	-15.7195	-0.000562422	-16.7951	0.906275	-15.8439	0.382937	-16.8588
1779	0.652919	-15.8852	-0.000430474	-16.9691	0.905577	-16.0086	0.382478	-17.0334
1789	0.65198	-16.0517	-0.000295784	-17.144	0.904869	-16.1741	0.382021	-17.209
1799	0.651033	-16.219	-0.000158303	-17.3199	0.904151	-16.3404	0.381565	-17.3856
1809	0.650076	-16.3872	-1.79802e-05	-17.4968	0.903423	-16.5076	0.381111	-17.5631
1819	0.649111	-16.5563	0.000125234	-17.6747	0.902684	-16.6756	0.380658	-17.7416
1829	0.648136	-16.7261	0.00027139	-17.8535	0.901936	-16.8445	0.380207	-17.9211
1839	0.647152	-16.8968	0.000420538	-18.0333	0.901178	-17.0141	0.379757	-18.1016
1849	0.646159	-17.0683	0.000572729	-18.2141	0.900409	-17.1846	0.37931	-18.2831
1859	0.645157	-17.2406	0.000728014	-18.3959	0.89963	-17.3559	0.378864	-18.4655
1869	0.644146	-17.4138	0.000886445	-18.5786	0.898841	-17.528	0.37842	-18.6489
1879	0.643125	-17.5877	0.00104807	-18.7623	0.898041	-17.701	0.377978	-18.8333
1889	0.642096	-17.7625	0.00121295	-18.947	0.897231	-17.8747	0.377539	-19.0186
1899	0.641056	-17.9382	0.00138113	-19.1327	0.89641	-18.0493	0.377101	-19.205
1909	0.640008	-18.1146	0.00155265	-19.3193	0.895578	-18.2247	0.376665	-19.3923
1919	0.63895	-18.2919	0.00172759	-19.5069	0.894736	-18.4009	0.376232	-19.5806
1929	0.637882	-18.4699	0.00190597	-19.6955	0.893883	-18.578	0.375801	-19.7699
1939	0.636805	-18.6488	0.00208787	-19.8851	0.893019	-18.7558	0.375373	-19.9601
1949	0.635718	-18.8285	0.00227332	-20.0756	0.892144	-18.9344	0.374947	-20.1513
1959	0.634622	-19.009	0.00246239	-20.2671	0.891258	-19.1139	0.374523	-20.3435
1969	0.633516	-19.1903	0.00265512	-20.4596	0.890361	-19.2942	0.374102	-20.5367
1979	0.6324	-19.3724	0.00285157	-20.6531	0.889453	-19.4752	0.373684	-20.7308
1989	0.631275	-19.5553	0.00305178	-20.8475	0.888534	-19.6571	0.373268	-20.9259
1999	0.630139	-19.7391	0.00325582	-21.0429	0.887604	-19.8397	0.372855	-21.122
2009	0.628994	-19.9236	0.00346372	-21.2393	0.886662	-20.0232	0.372445	-21.3191
2019	0.627839	-20.1089	0.00367555	-21.4367	0.885709	-20.2075	0.372038	-21.5171
2029	0.626674	-20.295	0.00389136	-21.635	0.884745	-20.3925	0.371634	-21.7161
2039	0.625499	-20.482	0.00411119	-21.8343	0.883769	-20.5784	0.371233	-21.9161
2049	0.624314	-20.6697	0.0043351	-22.0346	0.882782	-20.765	0.370835	-22.1171
2059	0.623119	-20.8582	0.00456313	-22.2358	0.881783	-20.9525	0.37044	-22.319
2069	0.621914	-21.0475	0.00479535	-22.438	0.880772	-21.1407	0.370049	-22.5219
